CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
6	Broyden	0	0.003669953942	-63.6586302	-100.1362963	4.366269914	YY	8	0.4413609023	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.181408873	0.02947192022	0.2094335461	2.16337583	0.09367349084	-3.248617698	1.642712667	-0.2416794446	1.077497539	-0.2411617398	1.076735854	-3.243727947	1.642099276	-0.2673180059	1.989063107	3.036134525	0.9197603137	a248bdd	2x2_2C_8b_C2v_L	9.24	1.415072269	2	1.625023081	0.9999999998367359	0.9999999999999998	-0.0009486968634	0.007392233498	1.014761776	-0.5159849258	0.001273390255	0.02613359205	-0.2831719164	2.724178179	-0.2828703959	2.723133757	0.001550471407	0.02812981413	0.3570407407	-0.3667396276	2.255747701	-3.712789989	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.146349655	-1.631661111	0.0002251725907	-0.001376974429	1.666085514	-1.787429523	0.004645211384	-0.07149964797	-0.005755593971	0.08312665758	-1.664919499	1.789082588	0.000490770667	-0.003587257695	-0.0001484581615	0.0009629276868	2024-09-22@02:08	2.148148148	-0.8111900824	1	-5.129516369e-16	-0.3792960394	0.3888888889	1.61646861e-16	0.1412412227	v2.7.1	
5	Broyden	0	0.005143821628	-63.69793763	-100.2962963	4.384476071	YY	8	0.4422412197	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.181873687	0.02888177965	0.2085295097	2.166965563	0.09261907402	-3.250610183	1.643598219	-0.240224479	1.081686893	-0.2392092763	1.080676196	-3.243065413	1.64211108	-0.2663161154	1.988975492	3.040261687	0.919689241	a248bdd	2x2_2C_8b_C2v_L	9.25	1.416118287	2	1.626130248	0.9999999998713922	0.9999999999999998	-0.00694654935	0.05509288284	1.014719576	-0.511331957	0.001535030764	0.04253072671	-0.2827115397	2.72159065	-0.2820767388	2.71679149	0.003217868903	0.05386323634	0.3565510464	-0.3662905612	2.254933521	-3.712740071	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1459207763	-1.622172169	0.0006531127148	-0.003382342173	1.665522796	-1.782800553	0.005880098829	-0.1020370909	-0.01268516393	0.17186732	-1.663445626	1.787642374	0.00376394926	-0.02481446041	0.0007077996626	0.001862015926	2024-09-22@02:16	2.148148148	-0.8092485887	1	-8.47630659e-18	-0.3786822312	0.3888888889	-6.675939488e-17	0.1409801194	v2.7.1	
4	Broyden	0	0.006212005824	-63.73250035	-100.4562963	4.401933713	YY	8	0.4431884917	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.182322103	0.02814721378	0.2041289141	2.16631747	0.0917976683	-3.250626222	1.644026737	-0.2387266854	1.084806451	-0.2368434759	1.082582699	-3.244695934	1.642825511	-0.263782459	1.989193644	3.042524742	0.919826167	a248bdd	2x2_2C_8b_C2v_L	9.26	1.417238928	2	1.627195264	0.9999999998108324	1.0000000000000002	-0.0005298608674	0.00421418426	1.013948204	-0.5073045134	0.00273789752	0.05126762859	-0.2821849982	2.718439638	-0.2813528102	2.717070968	0.002966541874	0.05219410647	0.3553671067	-0.3651158485	2.253337347	-3.712925127	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1456711077	-1.615000327	-4.183355188e-05	6.97104977e-05	1.664473335	-1.779836431	0.01008683272	-0.1473933909	-0.01088710043	0.1556269946	-1.66274896	1.78362873	0.0007359924023	-0.0050251753	0.0001615281896	0.0004980541472	2024-09-22@02:24	2.148148148	-0.8073918561	1	1.802330398e-16	-0.3780880186	0.3888888889	9.229816397e-17	0.1407217403	v2.7.1	
2	Broyden	0	0.001515948524	-63.93868513	-100.6162963	4.437198846	YY	8	0.4423974885	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.183077166	0.0752312153	0.331954799	2.263345193	0.08937153314	-3.27047916	1.648774048	-0.238053644	1.091731664	-0.2383239161	1.093749751	-3.28605972	1.639076266	-0.2630422224	1.952743535	3.063054305	0.9124214406	a248bdd	2x2_2C_8b_C2v_L	9.27	1.416016666	2	1.629357149	0.9999999998498369	1.0	-0.0820763012	0.4486624375	1.032005183	-0.5111715241	-0.009066973157	-0.02933123122	-0.2810747714	2.706286451	-0.2793144903	2.644054537	0.01481602629	0.1291444562	0.3535220399	-0.3986266857	2.255646343	-3.69368873	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1512934887	-1.610203325	0.01359598864	-0.04717168906	1.666649639	-1.75911484	-0.04052283326	0.3597682132	-0.06455636345	0.6812104653	-1.667282009	1.803866375	0.05925782683	-0.3904427543	0.01182765984	0.0267087428	2024-09-22@02:28	2.148148148	-0.8032763936	1	-1.447599715e-16	-0.3773534401	0.3888888889	5.77594245e-17	0.1405382344	v2.7.1	
2	Broyden	0	0.0007504179892	-64.02592306	-100.7762963	4.45966857	YY	8	0.4429748642	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.183608177	0.1039856745	0.3353598918	2.325059925	0.08654774309	-3.298775336	1.651332352	-0.2412211043	1.099215634	-0.2352402752	1.093552691	-3.273367625	1.637705261	-0.2628237161	1.931114106	3.072637521	0.9078133094	a248bdd	2x2_2C_8b_C2v_L	9.28	1.416525742	2	1.630731332	0.9999999998526988	0.9999999999999999	-0.100736856	0.4651398707	1.040405008	-0.5073411071	-0.01298564858	-0.06180388492	-0.2807423787	2.685291085	-0.2758418332	2.623242583	0.01582786938	0.1320085069	0.3515358802	-0.4183959016	2.254601314	-3.681760051	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1598584543	-1.632776943	0.01844707436	-0.05327921219	1.670028533	-1.751625444	-0.05770541966	0.5325465511	-0.07445976615	0.7650460565	-1.661062267	1.80467058	0.07592635875	-0.4956366683	0.01500746769	0.03232828345	2024-09-22@02:32	2.148148148	-0.8007720111	1	-2.727541127e-16	-0.3767439474	0.3888888889	1.182967302e-16	0.1403259189	v2.7.1	
12	Broyden	0	1.191834986e-05	-63.90803956	-100.9362963	4.448563552	YY	8	0.4464573182	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.183560312	0.02611772514	0.1978420418	2.186399411	0.08902218034	-3.258883715	1.648142538	-0.2359532829	1.090901188	-0.2360689394	1.090640305	-3.261440769	1.648147203	-0.2622301418	1.989320976	3.061325804	0.9185946839	a248bdd	2x2_2C_8b_C2v_L	9.29	1.421090459	2	1.629971726	0.9999999998398553	1.0	-0.0006076748647	0.004937120979	1.015767285	-0.4955425188	4.076537923e-05	-0.000639547536	-0.2809299888	2.724629499	-0.280969644	2.724967704	5.235351064e-05	0.000640421004	0.3544368829	-0.3634685166	2.252874639	-3.712463862	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1446876371	-1.596492549	-9.252992062e-05	0.0003975768704	1.662758895	-1.760904602	-0.0002344522735	0.002455908392	-0.0003422106872	0.003538059835	-1.66352485	1.76131349	0.0001482667302	-0.001097304398	-0.0001033308261	0.0002986896284	2024-09-22@02:51	2.148148148	-0.8025771736	1	-4.93702836e-16	-0.3763016637	0.3888888889	1.705337086e-16	0.1400083633	v2.7.1	
2	Broyden	0	0.006894998426	-63.9399665	-101.0962963	4.46949311	YY	8	0.4470329151	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.184071824	0.02487334391	0.1945513109	2.190194078	0.08790989436	-3.261099673	1.647590895	-0.232708572	1.095791146	-0.2330997018	1.096515514	-3.261160686	1.647881962	-0.2593359194	1.989409512	3.064928038	0.9187049341	a248bdd	2x2_2C_8b_C2v_L	9.3	1.421798934	2	1.631247766	0.9999999998283141	0.9999999999999999	0.001016274738	-0.0082963855	1.015930302	-0.4906020251	0.00361899515	0.05931400973	-0.2796118832	2.713981893	-0.2797882086	2.71400098	0.003724612843	0.05909513225	0.3532543557	-0.3622978213	2.25206936	-3.712510417	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1442185585	-1.585347753	-0.0001179518846	0.0001858978085	1.662165217	-1.761938105	0.01316141329	-0.1818776734	-0.01317455614	0.1818087101	-1.662140711	1.760791352	-0.0003395399572	0.002401091346	-9.661869525e-05	-0.0002330089116	2024-09-22@02:55	2.148148148	-0.8002932851	1	-8.043207017e-16	-0.375648068	0.3888888889	9.199530582e-17	0.1397299583	v2.7.1	
1	Broyden	0	7.72084339e-06	-64.3228054	-123.9762963	6.724523568	YY	8	0.6482042017	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.237434895	3.084880462	0.0187644438	-0.1084858357	1.86618474	-0.1276765636	1.450494682	3.532317573	0.1615632361	0.1290048864	0.5486781247	-3.546671854	1.838864349	3.547840415	0.7877263857	0.151819169	0.7325223348	a248bdd	2x2_2C_8b_C2v_L	10.73	1.640672729	2	1.763098214	0.99999999977996	1.0	-1.090373641	0.132553737	0.1069258318	-0.8980630486	0.1921243648	-2.19757315	-1.578025429	0.8083645991	0.1193071956	-0.8413285626	0.02139977628	0.01517946918	2.130826382	-3.274074179	-0.129350522	1.462301997	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.01513477858	0.03817474149	0.121619154	-0.2021700797	0.1187597359	-0.8407091182	-0.02144586236	-0.01313433819	-0.1927799883	2.199681268	-1.581004353	0.8080162712	0.02319219637	0.1546767339	0.250045034	-1.266677289	2024-09-22@02:58	2.148148148	-0.5612103337	1	9.499413084e-16	-0.2855392192	0.3888888889	3.207896798e-16	0.1111391738	v2.7.1	
8	Broyden	0	-3.524129503e-06	-64.08525431	-124.7762963	6.794221462	YY	8	0.6594110129	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.238987521	2.910909662	0.01789673535	0.0623811612	0.1805388683	-0.1012057959	1.481769687	3.436523222	0.1571780441	0.1023348418	0.5187192647	-3.452532161	1.843122664	3.516400084	0.791974571	0.1368436123	0.8299540274	a248bdd	2x2_2C_8b_C2v_L	10.78	1.652502869	2	1.766956996	0.9999999996669836	1.0000000000000004	-1.063442066	0.1220099411	0.1023502369	-0.234219883	0.181454762	-2.156907011	-1.555852255	0.7701216483	-0.1007839044	0.761487517	-0.01805660577	0.002982196252	2.117036347	-3.271374178	0.1072087302	-1.371304813	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.008724846485	-0.0227506	0.09164430419	-0.8211808824	-0.1000891643	0.7591304482	0.01780386586	-0.003413514081	-0.1821182526	2.159728128	-1.559305435	0.7705194245	-0.02016942227	-0.1630938956	0.2453788909	-1.370934727	2024-09-22@03:09	2.148148148	-0.5538786971	1	-8.821146467e-17	-0.2823094641	0.3888888889	4.246741977e-16	0.1101731148	v2.7.1	
12	Broyden	0	1.600321785e-06	-63.69741113	-125.5762963	6.843344744	YY	8	0.674060301	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.240199675	2.833484907	0.02004332633	-0.001481481232	1.354987651	-0.03036139728	1.645763524	3.264989383	0.1530422506	0.03037182107	0.3545091633	-3.261027216	1.846745801	3.340946203	0.8255484424	0.04347088248	1.7215173	a248bdd	2x2_2C_8b_C2v_L	10.83	1.668144409	2	1.769594839	0.9999999995798351	0.9999999999999999	-1.054221636	0.1288632877	0.0931756243	-0.741291606	0.1610766876	-2.155004042	-1.517460718	0.7163133868	0.01107385231	-0.1208036056	0.0008310066307	0.0002059476175	2.058605457	-3.327272024	-0.01057374652	0.1551278255	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0003912235024	-0.001552791835	0.06665511399	-0.5020946497	0.0110400494	-0.1203199959	-0.0009456447808	0.0006191379648	-0.1611029795	2.155168703	-1.516612322	0.7168686737	0.001124485634	0.01066906874	0.2007552207	-1.835634786	2024-09-22@03:27	2.148148148	-0.5490503837	1	-7.117489753e-16	-0.2795790995	0.3888888889	2.7103508e-17	0.1092939844	v2.7.1	
2	Broyden	0	-1.089930298e-06	-64.06379701	-126.3762963	6.938854246	YY	8	0.6807678433	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.24216959	2.867087037	0.01812416944	-0.01103023659	0.9175428608	-0.03183921346	1.642856179	3.294791659	0.144204451	0.03199218191	0.3567007387	-3.282659877	1.855285877	3.346492501	0.8294999253	0.03754815535	1.644952589	a248bdd	2x2_2C_8b_C2v_L	10.88	1.675093475	2	1.774783247	0.9999999997259497	0.9999999999999998	-1.055553706	0.1179655835	0.05655433811	-0.5740884635	0.1608169205	-2.099710153	-1.521535608	0.6784549257	0.0278313779	-0.2907210399	0.002238445416	-0.00131969274	2.052830453	-3.329654799	-0.0309894696	0.4229963556	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.001027921241	-0.005734205441	0.09907011923	-0.6326380282	0.0283557138	-0.2965491552	-0.00224724775	0.00101364774	-0.1608974243	2.100386473	-1.51901806	0.6796059024	0.002823759528	0.02182449346	0.1935953067	-1.792973279	2024-09-22@03:32	2.148148148	-0.5386511141	1	-2.427826131e-16	-0.2755031956	0.3888888889	-3.159502084e-16	0.1081321106	v2.7.1	
2	Broyden	0	1.169339019e-07	-64.34030967	-127.1762963	7.027679223	YY	8	0.6890290007	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.244018378	2.914104611	0.01728068007	0.008488116036	1.516221734	-0.02355740362	1.675180578	3.301541166	0.1354680425	0.02363620237	0.3242525514	-3.289241936	1.864355317	3.358194536	0.8257751879	0.03877808055	1.688197516	a248bdd	2x2_2C_8b_C2v_L	10.93	1.683662191	2	1.779591059	0.9999999996438498	0.9999999999999998	-1.061694245	0.1126277331	0.1062021139	-0.7461519074	0.158593035	-2.057208813	-1.51881243	0.6370731774	-0.01972473056	0.213350434	-0.001053814944	0.0005273188569	2.051597388	-3.309829272	0.01854032245	-0.2644767218	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0001889104581	0.005565507994	0.03930814632	-0.4056945611	-0.01996305902	0.2161256034	0.001074196887	-0.0005504056184	-0.1584451406	2.055397744	-1.515988399	0.6368298684	-0.001811661474	-0.01440989405	0.1938828492	-1.861537323	2024-09-22@03:37	2.148148148	-0.529047732	1	-8.947802197e-16	-0.2715966787	0.3888888889	1.327696978e-16	0.1070011768	v2.7.1	
4	Broyden	0	-1.732821078e-06	-64.79565288	-127.9762963	7.121556872	YY	8	0.6968945061	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.245937436	2.935025287	0.01346919857	-0.03355238371	1.695673586	0.04342917546	0.4753897242	3.364525609	0.1273434857	0.04318151916	0.4873667016	-3.327615261	1.871579823	3.488704908	0.7873629505	0.09656900755	1.095531959	a248bdd	2x2_2C_8b_C2v_L	10.98	1.691675012	2	1.784666192	0.9999999997138006	1.0	-1.061300243	0.09106063509	-0.07042587148	0.6833899235	-0.07784547793	0.7247650117	-1.528608722	0.6066674995	0.07978941579	-0.7473167596	-0.007651030726	0.007626519486	2.087096123	-3.21119904	0.08257505262	-1.199159318	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.00430412714	-0.00452539372	0.09568198637	-0.2830780723	-0.1500014962	1.919956662	0.007388993136	-0.007897641795	0.1480523535	-1.907649211	-1.520865449	0.6082382729	-0.01525416893	-0.1250274686	0.2208593326	-1.654426048	2024-09-22@03:44	2.148148148	-0.5188289114	1	-4.246216056e-16	-0.2675212103	0.3888888889	1.584345789e-16	0.1058283602	v2.7.1	
2	Broyden	0	2.487423469e-07	-65.01560147	-128.7762963	7.210673076	YY	8	0.7046439759	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.247778496	2.963679401	0.01420269432	0.01462158588	1.206679519	-0.02425292828	1.680696389	3.317529198	0.1188293297	0.0241646533	0.3169855381	-3.318308279	1.881183066	3.394103093	0.817590141	0.03407127101	1.624837745	a248bdd	2x2_2C_8b_C2v_L	11.03	1.699823478	2	1.789356413	0.9999999996520148	1.0	-1.064939812	0.09399842289	0.1049387254	-0.6081449845	0.1528370397	-1.932297384	-1.51796785	0.5600423317	-0.03415243002	0.3504738812	-0.001976503133	0.0008400369008	2.049092341	-3.270678358	0.03099028516	-0.4199932942	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0009729580409	0.009628917316	0.03765831032	-0.4817460081	-0.03500733125	0.3591494611	0.002108390724	-0.00101414351	-0.1530554169	1.934052668	-1.518114921	0.5600546238	-0.002248979452	-0.01834470014	0.1908965624	-1.904998305	2024-09-22@03:50	2.148148148	-0.5092351404	1	1.238286076e-16	-0.263446131	0.3888888889	-1.195452994e-16	0.1046259463	v2.7.1	
2	Broyden	0	-7.034596209e-07	-65.35420334	-129.5762963	7.310754193	YY	8	0.7106367407	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.249788894	2.999163836	0.01434981367	0.01137066403	1.966151485	0.02072265535	0.2534329575	3.334198029	0.1116289474	-0.02071093769	1.746394158	-3.332052041	1.888255797	3.39460356	0.819689922	0.02679725568	1.692528569	a248bdd	2x2_2C_8b_C2v_L	11.08	1.706019112	2	1.794609129	0.9999999996814062	1.0	-1.069061206	0.09432103849	-0.1102657693	0.7992559473	-0.0002164585474	0.002178269843	-1.519354817	0.5275474333	0.1562296662	-1.917769593	4.738041207e-05	-0.0003357778234	2.043074353	-3.263582853	0.0001354595461	-0.001820667205	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-5.697420579e-05	2.259243334e-05	0.0003440207894	-0.005033155507	-0.1562292387	1.917481891	6.158042872e-05	-0.0002778517523	-9.115030298e-05	0.0009610876528	-1.518959773	0.5278931376	5.485655645e-06	-0.0001600371197	0.1872671149	-1.961487778	2024-09-22@03:57	2.148148148	-0.4983385786	1	3.592399358e-17	-0.2589805896	0.3888888889	2.135086188e-16	0.1033233585	v2.7.1	
1	Broyden	0	-1.000627701e-06	-65.79507336	-130.3762963	7.4042752	YY	8	0.7182213015	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.251680132	3.036172073	0.01214605718	-0.01688914951	0.5842611441	-0.01720172971	1.725551688	3.346051437	0.104806705	0.01726611595	0.2773620799	-3.355336817	1.895390336	3.413474978	0.8133623085	-0.02887708895	0.3610144187	a248bdd	2x2_2C_8b_C2v_L	11.13	1.713845581	2	1.79949633	0.9999999995852309	0.9999999999999999	-1.071980674	0.08141424834	0.01948644281	-0.3845887767	0.1523840676	-1.84830998	-1.518254586	0.4959885471	0.02922613381	-0.2996525194	0.001242585872	-0.001873081209	2.043671485	-3.235853703	-0.1857621794	1.980591471	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.0006726736231	-0.01262533757	0.1085991245	-0.6200332983	0.02811961514	-0.2884392144	-0.0009230750576	0.0004715767328	-0.152227376	1.847147356	-1.520333282	0.4957107688	0.001588987138	0.009521055362	-0.02337977845	0.3179802327	2024-09-22@04:02	2.148148148	-0.4882115109	1	-4.879059021e-16	-0.2547068674	0.3888888889	2.00270659e-16	0.1020551651	v2.7.1	
2	Broyden	0	4.337544686e-07	-66.1062731	-131.1762963	7.497397119	YY	8	0.7259139271	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.253556293	3.077724708	0.01001276545	-0.01876602222	0.9802972047	0.01517615122	0.3090536869	3.363118201	0.09788703247	-0.01509773354	1.681780046	-3.381994468	1.90270298	3.433458832	0.8063950278	0.02891142083	1.6059953	a248bdd	2x2_2C_8b_C2v_L	11.18	1.721784522	2	1.80432178	0.9999999997376671	1.0	-1.076669709	0.06878544685	-0.02386074963	0.4505465162	0.04180489147	-0.4289804763	-1.519260828	0.4641454991	-0.1465772027	1.763088802	-0.001673789393	0.001832136702	2.044029364	-3.20636242	-0.02872618951	0.3937610822	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.001025755352	0.01438152604	0.1064043037	-0.4711088993	0.1471231294	-1.769063259	0.001365166028	-0.0007536413124	0.04401684361	-0.4520359606	-1.522944713	0.4627236167	-0.001798197163	-0.01196922743	-0.1848414023	2.012315523	2024-09-22@04:08	2.148148148	-0.4781395079	1	-3.304462029e-16	-0.2503928739	0.3888888889	-4.596555144e-16	0.1007611002	v2.7.1	
2	Broyden	0	1.041406135e-06	-66.40128658	-131.9762963	7.596938651	YY	8	0.7323447919	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.25553129	3.097498096	0.01046649662	-0.01789594116	0.4060940466	-0.01361906211	1.779159483	3.375700625	0.09094358271	0.01364696387	0.2216087033	-3.372140653	1.909158586	3.453658849	0.8008447503	0.02394475169	1.636741971	a248bdd	2x2_2C_8b_C2v_L	11.23	1.728413487	2	1.809426773	0.99999999965555	0.9999999999999999	-1.077761362	0.07071044018	-0.007299200144	0.2999609228	0.1497966523	-1.754953028	-1.520487195	0.43215614	-0.01751320129	0.1760059762	-0.0008262978912	0.003390997424	2.043838024	-3.180063853	-0.01128928245	0.152499404	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0002835333178	0.01353367575	0.1074795043	-0.6223678419	-0.01694755494	0.1704665675	0.0005579345823	-0.002011650185	-0.1495561305	1.752606847	-1.519600579	0.4314989026	-0.0004177603455	-0.002716436685	-0.1843833507	2.081015924	2024-09-22@04:14	2.148148148	-0.4673316076	1	-1.418990983e-16	-0.245777548	0.3888888889	-2.393165835e-16	0.09937200705	v2.7.1	
2	Broyden	0	-3.858630917e-07	-66.71360376	-132.7762963	7.694467799	YY	8	0.7390688241	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.257463501	3.231312037	0.006102681921	0.03400542036	0.2139159542	0.02520971343	0.4241017174	3.454752201	0.08531967376	0.02518666122	0.4226615998	-3.393934179	1.913421292	3.493893488	0.7889407543	0.03077518828	1.348255839	a248bdd	2x2_2C_8b_C2v_L	11.28	1.735327893	2	1.814383955	0.9999999997406593	1.0	-1.093894904	0.04580319369	0.105303239	-0.158629042	0.07335644179	-0.6571705746	-1.534476001	0.4107955704	0.07282902514	-0.6533857039	-0.003893256189	-0.00320383165	2.049053128	-3.139446414	-0.0711008673	0.9654687572	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.003132900106	0.004457316396	0.03916630813	-0.4462660531	0.1368242008	-1.611187061	0.004033455658	0.002382159976	0.1364044916	-1.609669193	-1.522057123	0.4130609021	-0.004454609692	-0.03049105815	-0.1737132969	1.913053882	2024-09-22@04:20	2.148148148	-0.4567623416	1	-6.574211098e-16	-0.2411874589	0.3888888889	-1.120144564e-16	0.09796910074	v2.7.1	
6	Broyden	0	-8.426955926e-10	-67.14111628	-133.5762963	7.787824693	YY	8	0.7468951947	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.259315615	3.200722958	0.002806283075	0.02315862214	0.001099105799	0.01014412199	0.1837557112	3.427992995	0.08052509223	0.01017333152	0.1838007502	-3.430033911	1.91950014	3.479457007	0.7915165064	-0.01824764407	0.3852718962	a248bdd	2x2_2C_8b_C2v_L	11.33	1.743402479	2	1.819111354	0.9999999997650763	0.9999999999999998	-1.088900786	0.02542043629	-0.1061155922	0.008342115628	-0.001248001933	0.01238553209	-1.526341126	0.3853648762	0.001514989432	-0.01502998016	1.13231226e-05	8.684067465e-06	2.039830994	-3.129664015	-0.1795447222	2.152657795	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	7.493281464e-05	-0.001070238112	0.0004457761336	-0.01589922273	0.1502521841	-1.686682303	9.884890023e-06	-5.174751236e-05	-0.150281286	1.686883734	-1.526787982	0.3853573882	7.789835345e-05	4.256893836e-05	-0.001298411858	0.01764172454	2024-09-22@04:33	2.148148148	-0.4466746808	1	-2.279867271e-16	-0.2367228865	0.3888888889	-4.443281688e-17	0.09658710964	v2.7.1	
2	Broyden	0	4.067918579e-08	-67.44008414	-134.3762963	7.890251603	YY	8	0.7530449076	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.261313192	3.255991319	0.004132071437	0.02824247374	0.1783553547	0.01202881831	0.5723365479	3.456991625	0.07466904097	0.01200675985	0.5313785325	-3.436186603	1.924904593	3.509730877	0.7775468201	0.02409964526	1.478474477	a248bdd	2x2_2C_8b_C2v_L	11.38	1.749710886	2	1.82423621	0.9999999997240727	1.0	-1.094613084	0.03274822461	0.1046531477	-0.1075200418	-0.08240297519	0.8063540649	-1.528913855	0.3590163856	0.07828073434	-0.7638815148	0.001762501388	0.002836768574	2.044554331	-3.077081085	-0.04595496915	0.6483871215	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.001370092029	-0.007901613513	-0.02249421904	0.3250362334	0.1242688436	-1.423546593	-0.002028828031	-0.002244085767	-0.1267073701	1.446268988	-1.524996405	0.3599218334	0.002450016491	0.01537120984	0.1752637614	-2.118267444	2024-09-22@04:39	2.148148148	-0.4355578308	1	-3.835966612e-16	-0.2318243907	0.3888888889	9.896147147e-17	0.09506335117	v2.7.1	
2	Broyden	0	-4.128181166e-07	-67.95311058	-135.1762963	7.987058488	YY	8	0.760376507	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.263207407	3.266771977	0.002463825086	-0.02979914182	1.97929509	0.007428951238	0.3953971451	3.463683921	0.06914610092	-0.007887341213	1.761189992	-3.470651973	1.930814028	3.534066367	0.7678344327	-0.01766657008	0.461625071	a248bdd	2x2_2C_8b_C2v_L	11.43	1.757252388	2	1.82905311	0.9999999997573391	0.9999999999999997	-1.093182766	0.02214647386	-0.007265856554	0.1130737348	0.05995213526	-0.5947394285	-1.528598745	0.3327009728	-0.1413061721	1.542335651	0.00023130186	0.002527643452	2.04531757	-3.037954555	-0.1779646941	2.233969747	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	1.767665261e-05	-0.004610156224	-0.1053179241	0.01793537514	-0.1329143791	1.4639622	-0.001233172799	-0.00115573891	-0.0355799962	0.348063596	-1.5314925	0.3330974504	0.001394176196	0.002881628632	-0.02410576958	0.3361276644	2024-09-22@04:45	2.148148148	-0.4250906384	1	-1.993598663e-16	-0.2271074396	0.3888888889	5.047957457e-17	0.0935702925	v2.7.1	
